Date,Run Number,Tank Number,Total length (mm),Weight (g),Condition Factor,Temperature ,Salinity (ppt),Time (s),Time (hr),Loop,Speed (Hz),Computer MO2,MO2 (mmol/kg/hr),CH 1 R^2,Slope (% air sat/hr),Phase Time,Comments
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,28800,8.00,60,150,261.4,16.34,0.951,-37.663,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,29280,8.13,61,150,415.7,25.98,0.97,-59.88,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,29760,8.27,62,150,295.9,18.49,0.952,-42.622,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,30240,8.40,63,150,253.7,15.86,0.951,-36.546,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,30720,8.53,64,150,200.7,12.54,0.928,-28.91,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,31200,8.67,65,150,303.6,18.98,0.967,-43.737,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,31680,8.80,66,150,407.3,25.46,0.976,-58.67,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,32160,8.93,67,150,311.5,19.47,0.961,-44.872,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,32640,9.07,68,150,309.6,19.35,0.965,-44.596,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,33120,9.20,69,150,287.2,17.95,0.939,-41.373,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,33600,9.33,70,150,244.2,15.26,0.937,-35.186,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,34080,9.47,71,150,262.8,16.43,0.95,-37.853,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,34560,9.60,72,150,317.3,19.83,0.98,-45.712,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,35040,9.73,73,150,245,15.31,0.942,-35.297,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,35520,9.87,74,150,328.8,20.55,0.98,-47.37,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,36000,10.00,75,150,351.2,21.95,0.967,-50.599,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,36480,10.13,76,150,251.3,15.71,0.954,-36.209,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,36960,10.27,77,150,256.9,16.06,0.973,-37.015,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,37440,10.40,78,150,278.2,17.39,0.96,-40.073,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,37920,10.53,79,150,292.7,18.29,0.943,-42.167,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,38400,10.67,80,150,246.3,15.39,0.932,-35.475,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,38880,10.80,81,150,230.9,14.43,0.93,-33.266,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,39360,10.93,82,150,353.8,22.11,0.982,-50.974,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,39840,11.07,83,150,473,29.56,0.971,-68.142,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,40320,11.20,84,150,520.8,32.55,0.981,-75.027,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,40800,11.33,85,150,312.8,19.55,0.939,-45.063,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,41280,11.47,86,150,318.8,19.93,0.97,-45.922,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,41760,11.60,87,150,258,16.13,0.951,-37.169,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,42240,11.73,88,150,323.3,20.21,0.965,-46.577,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,42720,11.87,89,150,290.9,18.18,0.97,-41.901,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,43200,12.00,90,150,272.1,17.01,0.968,-39.202,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,43680,12.13,91,150,292.8,18.30,0.956,-42.181,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,44160,12.27,92,150,299.8,18.74,0.968,-43.188,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,44640,12.40,93,150,269.7,16.86,0.942,-38.848,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,45120,12.53,94,150,272.1,17.01,0.961,-39.198,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,45600,12.67,95,150,271.5,16.97,0.954,-39.108,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,46080,12.80,96,150,278,17.38,0.962,-40.045,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,46560,12.93,97,150,238.2,14.89,0.946,-34.319,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,47040,13.07,98,150,257.4,16.09,0.973,-37.088,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,47520,13.20,99,150,230.7,14.42,0.946,-33.235,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,48000,13.33,100,150,264.4,16.53,0.953,-38.092,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,48480,13.47,101,150,266.7,16.67,0.924,-38.416,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,48960,13.60,102,150,271,16.94,0.962,-39.044,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,49440,13.73,103,150,287.6,17.98,0.973,-41.434,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,49920,13.87,104,150,263.7,16.48,0.933,-37.986,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,50400,14.00,105,150,259.5,16.22,0.978,-37.391,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,50880,14.13,106,150,259,16.19,0.954,-37.313,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,51360,14.27,107,150,253,15.81,0.956,-36.452,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,51840,14.40,108,150,250.7,15.67,0.926,-36.116,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,52320,14.53,109,150,253.1,15.82,0.956,-36.465,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,52800,14.67,110,150,272.3,17.02,0.959,-39.23,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,53280,14.80,111,150,237.7,14.86,0.942,-34.239,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,53760,14.93,112,150,244.3,15.27,0.951,-35.199,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,54240,15.07,113,150,234.6,14.66,0.947,-33.797,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,54720,15.20,114,150,249,15.56,0.951,-35.865,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,55200,15.33,115,150,247.3,15.46,0.948,-35.627,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,55680,15.47,116,150,258,16.13,0.951,-37.166,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,56160,15.60,117,150,258.4,16.15,0.953,-37.227,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,56640,15.73,118,150,242.9,15.18,0.931,-34.997,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,57120,15.87,119,150,245.5,15.34,0.959,-35.363,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,57600,16.00,120,150,256.1,16.01,0.956,-36.899,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,58080,16.13,121,150,291,18.19,0.956,-41.918,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,58560,16.27,122,150,320.5,20.03,0.979,-46.17,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,59040,16.40,123,150,270,16.88,0.973,-38.902,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,59520,16.53,124,150,254.9,15.93,0.926,-36.722,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,60000,16.67,125,150,274.2,17.14,0.932,-39.503,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,60480,16.80,126,150,218.9,13.68,0.953,-31.539,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,60960,16.93,127,150,259.3,16.21,0.945,-37.35,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,61440,17.07,128,150,241.1,15.07,0.959,-34.738,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,61920,17.20,129,150,263.6,16.48,0.933,-37.975,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,62400,17.33,130,150,282.4,17.65,0.95,-40.684,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,62880,17.47,131,150,255.3,15.96,0.942,-36.78,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,63360,17.60,132,150,372.8,23.30,0.885,-53.7,F300/W60/M120,
4/6/2018,S7_1,3,165,43,0.957230709296825,32.5,29.97,63840,17.73,133,150,345.8,21.61,0.975,-49.818,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,479,0.13,1,150,483.1,30.19,0.993,-91.519,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,959,0.27,2,150,397.5,24.84,0.993,-75.295,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,1439,0.40,3,150,386.4,24.15,0.994,-73.203,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,1919,0.53,4,150,337.8,21.11,0.985,-63.997,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,2399,0.67,5,150,370.8,23.18,0.99,-70.252,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,2879,0.80,6,150,371,23.19,0.989,-70.289,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,3359,0.93,7,150,369.7,23.11,0.99,-70.033,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,3839,1.07,8,150,371.7,23.23,0.986,-70.414,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,4319,1.20,9,150,360.3,22.52,0.989,-68.255,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,4799,1.33,10,150,359.5,22.47,0.979,-68.112,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,5279,1.47,11,150,334.4,20.90,0.983,-63.359,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,5759,1.60,12,150,360.8,22.55,0.985,-68.346,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,6239,1.73,13,150,302,18.88,0.984,-57.219,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,6719,1.87,14,150,304.9,19.06,0.979,-57.759,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,7199,2.00,15,150,251.9,15.74,0.982,-47.717,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,7679,2.13,16,150,285,17.81,0.985,-53.988,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,8159,2.27,17,150,230.4,14.40,0.978,-43.647,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,8639,2.40,18,150,247,15.44,0.974,-46.794,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,9119,2.53,19,150,247.5,15.47,0.978,-46.882,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,9599,2.67,20,150,241.7,15.11,0.971,-45.795,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,10079,2.80,21,150,234.6,14.66,0.964,-44.448,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,10559,2.93,22,150,290.8,18.18,0.968,-55.082,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,11039,3.07,23,150,238.2,14.89,0.964,-45.127,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,11519,3.20,24,150,232.6,14.54,0.968,-44.064,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,11999,3.33,25,150,227.9,14.24,0.965,-43.178,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,12479,3.47,26,150,242.4,15.15,0.969,-45.927,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,12959,3.60,27,150,207.2,12.95,0.961,-39.248,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,13439,3.73,28,150,233.5,14.59,0.977,-44.229,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,13919,3.87,29,150,229.9,14.37,0.974,-43.545,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,14399,4.00,30,150,236.8,14.80,0.967,-44.856,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,14879,4.13,31,150,220,13.75,0.963,-41.683,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,15359,4.27,32,150,283.9,17.74,0.975,-53.79,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,15839,4.40,33,150,341,21.31,0.977,-64.606,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,16319,4.53,34,150,514.6,32.16,0.988,-97.494,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,16799,4.67,35,150,270.7,16.92,0.979,-51.281,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,17279,4.80,36,150,241.7,15.11,0.977,-45.791,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,17759,4.93,37,150,216.5,13.53,0.955,-41.015,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,18239,5.07,38,150,339.4,21.21,0.986,-64.305,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,18719,5.20,39,150,192,12.00,0.952,-36.373,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,19199,5.33,40,150,241.9,15.12,0.985,-45.833,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,19679,5.47,41,150,211.4,13.21,0.973,-40.047,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,20159,5.60,42,150,227.4,14.21,0.969,-43.084,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,20639,5.73,43,150,230.3,14.39,0.974,-43.634,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,21119,5.87,44,150,228.7,14.29,0.976,-43.317,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,21599,6.00,45,150,232.8,14.55,0.974,-44.109,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,22079,6.13,46,150,253.1,15.82,0.975,-47.94,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,22559,6.27,47,150,220.8,13.80,0.978,-41.834,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,23039,6.40,48,150,223.7,13.98,0.982,-42.377,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,23519,6.53,49,150,198.5,12.41,0.955,-37.601,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,23999,6.67,50,150,224.4,14.03,0.959,-42.512,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,24479,6.80,51,150,206.6,12.91,0.972,-39.144,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,24959,6.93,52,150,214.1,13.38,0.951,-40.565,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,25439,7.07,53,150,221.4,13.84,0.982,-41.935,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,25919,7.20,54,150,199.5,12.47,0.979,-37.799,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,26399,7.33,55,150,203.5,12.72,0.95,-38.553,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,26879,7.47,56,150,233.2,14.58,0.954,-44.172,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,27359,7.60,57,150,227.3,14.21,0.953,-43.067,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,27839,7.73,58,150,211.7,13.23,0.952,-40.111,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,28319,7.87,59,150,217.7,13.61,0.981,-41.239,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,28799,8.00,60,150,200.9,12.56,0.95,-38.052,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,29279,8.13,61,150,209.8,13.11,0.967,-39.743,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,29759,8.27,62,150,227.1,14.19,0.979,-43.03,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,30239,8.40,63,150,193.4,12.09,0.97,-36.646,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,30719,8.53,64,150,248.9,15.56,0.981,-47.145,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,31199,8.67,65,150,200.1,12.51,0.961,-37.906,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,31679,8.80,66,150,206.6,12.91,0.975,-39.132,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,32159,8.93,67,150,195.9,12.24,0.936,-37.119,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,32639,9.07,68,150,213.1,13.32,0.96,-40.373,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,33119,9.20,69,150,222.6,13.91,0.965,-42.166,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,33599,9.33,70,150,195.6,12.23,0.964,-37.056,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,34079,9.47,71,150,195.2,12.20,0.949,-36.98,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,34559,9.60,72,150,203.9,12.74,0.97,-38.632,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,35039,9.73,73,150,197.9,12.37,0.96,-37.485,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,35519,9.87,74,150,205.9,12.87,0.973,-39.012,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,35999,10.00,75,150,201.3,12.58,0.953,-38.127,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,36479,10.13,76,150,206.6,12.91,0.971,-39.141,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,36959,10.27,77,150,206.6,12.91,0.971,-39.143,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,37439,10.40,78,150,203.4,12.71,0.95,-38.542,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,37919,10.53,79,150,204.3,12.77,0.949,-38.711,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,38399,10.67,80,150,213.1,13.32,0.944,-40.362,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,38879,10.80,81,150,205.6,12.85,0.95,-38.95,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,39359,10.93,82,150,220.1,13.76,0.973,-41.692,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,39839,11.07,83,150,226.3,14.14,0.982,-42.878,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,40319,11.20,84,150,225.4,14.09,0.962,-42.696,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,40799,11.33,85,150,210.4,13.15,0.948,-39.866,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,41279,11.47,86,150,225.9,14.12,0.954,-42.804,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,41759,11.60,87,150,212.7,13.29,0.947,-40.289,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,42239,11.73,88,150,205.6,12.85,0.938,-38.949,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,42719,11.87,89,150,201,12.56,0.966,-38.079,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,43199,12.00,90,150,214.5,13.41,0.969,-40.645,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,43679,12.13,91,150,213.9,13.37,0.95,-40.531,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,44159,12.27,92,150,214.9,13.43,0.976,-40.72,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,44639,12.40,93,150,192.2,12.01,0.967,-36.419,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,45119,12.53,94,150,188.2,11.76,0.951,-35.653,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,45599,12.67,95,150,203.3,12.71,0.98,-38.507,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,46079,12.80,96,150,200.4,12.53,0.973,-37.971,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,46559,12.93,97,150,216.6,13.54,0.959,-41.043,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,47039,13.07,98,150,210.1,13.13,0.967,-39.804,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,47519,13.20,99,150,183.9,11.49,0.969,-34.834,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,47999,13.33,100,150,217.3,13.58,0.952,-41.171,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,48479,13.47,101,150,202.2,12.64,0.967,-38.299,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,48959,13.60,102,150,222.1,13.88,0.973,-42.08,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,49439,13.73,103,150,193.9,12.12,0.956,-36.725,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,49919,13.87,104,150,194.2,12.14,0.961,-36.786,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,50399,14.00,105,150,190.3,11.89,0.951,-36.057,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,50879,14.13,106,150,209.3,13.08,0.965,-39.652,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,51359,14.27,107,150,250.9,15.68,0.971,-47.539,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,51839,14.40,108,150,210.3,13.14,0.962,-39.849,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,52319,14.53,109,150,191.1,11.94,0.981,-36.201,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,52799,14.67,110,150,210.2,13.14,0.977,-39.823,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,53279,14.80,111,150,190.5,11.91,0.944,-36.088,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,53759,14.93,112,150,191.7,11.98,0.949,-36.317,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,54239,15.07,113,150,205.6,12.85,0.976,-38.949,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,54719,15.20,114,150,243.5,15.22,0.977,-46.12,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,55199,15.33,115,150,511,31.94,0.967,-96.799,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,55679,15.47,116,150,356,22.25,0.987,-67.442,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,56159,15.60,117,150,280.4,17.53,0.984,-53.124,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,56639,15.73,118,150,236.6,14.79,0.977,-44.831,F300/W60/M120,
4/7/2018,S7_2,10,182,59,0.978673542373579,30.1,31.12,57119,15.87,119,150,229.4,14.34,0.963,-43.45,F300/W60/M120,
